drone_id,latitude,longitude,altitude,speed,battery,packet_sequence,speed_alt_ratio,battery_drain_rate,attack_type,is_anomaly
drone_10,34.044076,-118.239458,2.35,0.04,9.63,1813,0.0119,90.37,JAMMING,1
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.047975,-118.244024,147.79,14.81,99.47,1221,0.0995,0.53,NORMAL,0
drone_3,34.066962,-118.240661,121.6,13.46,75.76,298,0.1098,24.24,NORMAL,0
drone_9,34.040913,-118.245243,276.67,16.94,95.33,1060,0.061,4.67,NORMAL,0
drone_3,34.251845,-118.05974,288.54,154.46,61.12,1740,0.5335,38.88,GPS_SPOOFING,1
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.047423,-118.250843,79.44,18.94,66.47,70,0.2355,33.53,NORMAL,0
drone_4,34.402427,-117.925893,181.89,119.7,48.6,1642,0.6545,51.4,GPS_SPOOFING,1
drone_9,34.039155,-118.250871,222.11,6.13,72.54,771,0.0275,27.46,NORMAL,0
drone_3,34.057562,-118.241738,4.54,1.65,2.88,1794,0.2978,97.12,JAMMING,1
drone_10,34.046832,-118.254232,281.66,18.42,66.66,1434,0.0652,33.34,NORMAL,0
drone_4,34.060809,-118.254889,265.83,23.28,94.29,30,0.0872,5.71,NORMAL,0
drone_6,34.038389,-118.255618,142.87,20.85,76.76,1191,0.1449,23.24,NORMAL,0
drone_5,34.038868,-118.258717,99.69,31.15,29.77,60774,0.3094,70.23,DOS,1
drone_6,34.032211,-118.257712,110.74,6.75,68.69,498,0.0604,31.31,NORMAL,0
drone_6,34.032955,-118.23271,105.42,20.42,70.38,1123,0.1919,29.62,NORMAL,0
drone_10,34.059063,-118.242083,12.43,1.57,13.67,1850,0.1169,86.33,JAMMING,1
drone_5,34.071984,-118.253741,198.19,12.64,85.0,1088,0.0635,15.0,NORMAL,0
drone_2,34.040097,-118.228062,182.36,19.22,72.79,832,0.1048,27.21,NORMAL,0
drone_7,34.037761,-118.232863,125.48,5.78,66.07,1298,0.0457,33.93,NORMAL,0
drone_10,34.041075,-118.249719,154.53,18.66,96.37,242,0.12,3.63,NORMAL,0
drone_10,34.476459,-117.799627,249.21,97.8,42.02,1585,0.3909,57.98,GPS_SPOOFING,1
drone_5,34.499684,-118.091981,166.09,86.76,62.31,1719,0.5192,37.69,GPS_SPOOFING,1
drone_4,34.050273,-118.236723,181.21,14.81,73.09,446,0.0813,26.91,NORMAL,0
drone_1,34.059134,-118.252012,64.19,19.08,73.55,394,0.2927,26.45,NORMAL,0
drone_3,34.069513,-118.249541,107.47,14.01,72.0,1355,0.1292,28.0,NORMAL,0
drone_3,34.047049,-118.252009,223.21,18.91,90.61,233,0.0843,9.39,NORMAL,0
drone_3,34.069576,-118.240277,143.81,12.99,82.9,1110,0.0897,17.1,NORMAL,0
drone_1,34.055019,-118.256728,89.72,42.92,68.96,67867,0.4731,31.04,DOS,1
drone_10,34.067082,-118.245647,240.78,23.71,74.73,1056,0.0981,25.27,NORMAL,0
drone_6,34.05476,-118.238351,6.76,0.97,1.63,1859,0.125,98.37,JAMMING,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.052581,-118.257908,243.09,12.51,99.6,1163,0.0513,0.4,NORMAL,0
drone_9,34.032693,-118.24748,137.85,18.0,73.95,1193,0.1296,26.05,NORMAL,0
drone_3,34.042852,-118.228262,289.12,17.1,81.99,725,0.0589,18.01,NORMAL,0
drone_4,34.054333,-118.247168,14.39,0.52,13.35,1809,0.0338,86.65,JAMMING,1
drone_10,34.052888,-118.224532,271.24,6.1,69.41,182,0.0224,30.59,NORMAL,0
drone_3,34.046161,-118.255413,72.59,8.62,92.31,840,0.1171,7.69,NORMAL,0
drone_9,34.068734,-118.259058,241.35,22.91,92.58,1292,0.0945,7.42,NORMAL,0
drone_1,34.067048,-118.242434,242.05,10.01,83.27,574,0.0412,16.73,NORMAL,0
drone_1,34.04071,-118.234469,140.71,18.18,92.1,1064,0.1283,7.9,NORMAL,0
drone_10,34.05679,-118.25216,156.01,20.22,68.02,144,0.1288,31.98,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.066903,-118.26051,230.55,24.88,98.64,1299,0.1074,1.36,NORMAL,0
drone_2,34.064877,-118.253339,232.94,18.32,89.34,204,0.0783,10.66,NORMAL,0
drone_5,34.041991,-118.253177,159.7,15.54,67.13,1164,0.0967,32.87,NORMAL,0
drone_5,34.058239,-118.252582,241.43,7.02,86.76,169,0.029,13.24,NORMAL,0
drone_5,34.055282,-118.260359,86.67,15.96,75.18,903,0.182,24.82,NORMAL,0
drone_3,34.047006,-118.248253,271.6,9.12,60.57,989,0.0335,39.43,NORMAL,0
drone_7,34.039096,-118.246475,235.58,23.19,94.53,1457,0.098,5.47,NORMAL,0
drone_1,34.043018,-118.245973,63.63,8.11,96.43,641,0.1255,3.57,NORMAL,0
drone_7,34.042958,-118.235564,295.55,18.18,99.18,567,0.0613,0.82,NORMAL,0
drone_10,34.056125,-118.227466,251.07,17.74,80.86,35,0.0704,19.14,NORMAL,0
drone_8,34.051076,-118.245052,0.7,1.86,12.74,1882,1.0941,87.26,JAMMING,1
drone_10,34.053037,-118.229796,142.91,8.54,61.94,948,0.0593,38.06,NORMAL,0
drone_9,34.035748,-118.244741,66.47,17.88,62.31,558,0.265,37.69,NORMAL,0
drone_10,34.063357,-118.257561,272.23,22.36,84.32,560,0.0818,15.68,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.042999,-118.226143,192.72,43.33,32.77,81155,0.2237,67.23,DOS,1
drone_1,34.063611,-118.253412,266.22,5.8,92.59,351,0.0217,7.41,NORMAL,0
drone_4,34.07136,-118.225864,235.28,8.71,80.25,301,0.0369,19.75,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.067876,-118.24828,136.3,8.13,93.39,731,0.0592,6.61,NORMAL,0
drone_7,34.039382,-118.224992,185.22,13.74,81.66,1028,0.0738,18.34,NORMAL,0
drone_3,34.061989,-118.257479,252.51,18.61,63.34,447,0.0734,36.66,NORMAL,0
drone_2,34.053697,-118.245992,110.22,22.3,97.44,843,0.2005,2.56,NORMAL,0
drone_3,34.059974,-118.251584,156.54,5.54,94.96,553,0.0352,5.04,NORMAL,0
drone_8,34.057302,-118.238489,89.25,20.28,90.17,1200,0.2247,9.83,NORMAL,0
drone_8,34.037811,-118.22947,97.58,32.65,49.1,74094,0.3312,50.9,DOS,1
drone_5,34.03273,-118.229671,137.46,6.86,80.4,218,0.0495,19.6,NORMAL,0
drone_1,34.045395,-118.246071,145.17,7.14,71.82,724,0.0488,28.18,NORMAL,0
drone_4,34.046081,-118.239466,56.02,13.32,68.62,178,0.2336,31.38,NORMAL,0
drone_6,34.067308,-118.248759,98.81,20.07,87.92,1276,0.2011,12.08,NORMAL,0
drone_7,34.054171,-118.239619,5.25,1.26,6.22,1930,0.2016,93.78,JAMMING,1
drone_2,34.042191,-118.263189,229.64,7.76,90.02,800,0.0336,9.98,NORMAL,0
drone_1,34.066977,-118.245635,275.61,19.97,94.38,1485,0.0722,5.62,NORMAL,0
drone_4,34.24754,-117.757185,146.45,98.13,70.74,1665,0.6655,29.26,GPS_SPOOFING,1
drone_7,34.071153,-118.231575,159.61,15.07,75.92,854,0.0938,24.08,NORMAL,0
drone_3,34.532804,-118.046163,398.24,151.6,66.48,1654,0.3797,33.52,GPS_SPOOFING,1
drone_3,34.062384,-118.224596,101.38,15.82,75.59,1251,0.1545,24.41,NORMAL,0
drone_4,34.071484,-118.247806,148.43,12.54,89.92,1333,0.0839,10.08,NORMAL,0
drone_3,34.292867,-118.015691,285.79,141.5,85.66,1629,0.4934,14.34,GPS_SPOOFING,1
drone_6,34.058075,-118.24967,14.23,0.85,12.45,1952,0.0558,87.55,JAMMING,1
drone_6,34.071181,-118.25858,294.61,8.6,76.8,1462,0.0291,23.2,NORMAL,0
drone_2,34.058341,-118.233746,3.96,0.65,5.53,1962,0.131,94.47,JAMMING,1
drone_3,34.036084,-118.244672,155.1,41.63,26.64,34473,0.2667,73.36,DOS,1
drone_8,34.037962,-118.248831,247.72,17.45,72.23,1331,0.0702,27.77,NORMAL,0
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.04862,-118.24108,249.83,5.58,76.53,400,0.0222,23.47,NORMAL,0
drone_5,34.044901,-118.233781,95.93,15.91,98.56,697,0.1641,1.44,NORMAL,0
drone_4,34.070094,-118.246313,81.17,8.61,64.18,173,0.1048,35.82,NORMAL,0
drone_9,34.050326,-118.246831,6.14,1.7,13.66,1755,0.2381,86.34,JAMMING,1
drone_2,34.04975,-118.254817,63.11,8.94,71.13,1203,0.1394,28.87,NORMAL,0
drone_4,34.06786,-118.250818,64.47,5.45,86.52,851,0.0832,13.48,NORMAL,0
drone_9,34.502821,-117.935294,121.32,146.02,86.38,1677,1.1938,13.62,GPS_SPOOFING,1
drone_3,34.065353,-118.233146,289.25,17.08,62.68,124,0.0588,37.32,NORMAL,0
drone_4,34.05323,-118.247207,298.57,23.66,95.92,174,0.079,4.08,NORMAL,0
drone_6,34.385193,-118.113797,168.34,91.32,47.84,1542,0.5393,52.16,GPS_SPOOFING,1
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.069052,-118.236193,198.27,11.37,69.94,753,0.0571,30.06,NORMAL,0
drone_2,34.070807,-118.235834,50.47,24.8,67.79,552,0.4818,32.21,NORMAL,0
drone_4,34.366466,-117.795452,298.82,96.18,51.49,1509,0.3208,48.51,GPS_SPOOFING,1
drone_2,34.517085,-117.774802,178.2,131.28,78.42,1617,0.7326,21.58,GPS_SPOOFING,1
drone_3,34.050942,-118.235876,4.31,0.68,10.73,1851,0.1281,89.27,JAMMING,1
drone_9,34.048866,-118.251245,192.39,46.04,31.4,37698,0.2381,68.6,DOS,1
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.062979,-118.252302,284.22,10.49,73.12,606,0.0368,26.88,NORMAL,0
drone_6,34.071383,-118.230801,55.49,9.62,91.05,308,0.1703,8.95,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.057764,-118.228577,278.02,13.02,78.41,303,0.0467,21.59,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.047881,-118.246244,2.91,1.5,14.66,1924,0.3836,85.34,JAMMING,1
drone_6,34.045189,-118.239466,3.0,0.6,10.99,1767,0.15,89.01,JAMMING,1
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.070373,-118.227461,245.08,13.13,93.26,1301,0.0534,6.74,NORMAL,0
drone_6,34.051799,-118.237181,70.05,19.22,87.71,995,0.2705,12.29,NORMAL,0
drone_1,34.067653,-118.249873,173.68,14.72,80.65,747,0.0843,19.35,NORMAL,0
drone_1,34.241623,-117.89884,240.93,115.21,85.95,1673,0.4762,14.05,GPS_SPOOFING,1
drone_9,34.051409,-118.244513,97.89,9.43,66.0,683,0.0954,34.0,NORMAL,0
drone_1,34.044739,-118.25256,122.39,50.92,33.61,15304,0.4127,66.39,DOS,1
drone_7,34.03328,-118.246356,222.34,7.31,96.19,1321,0.0327,3.81,NORMAL,0
drone_3,34.048483,-118.240173,4.55,0.62,11.21,1913,0.1117,88.79,JAMMING,1
drone_6,34.052155,-118.232447,287.63,10.1,75.47,855,0.035,24.53,NORMAL,0
drone_7,34.190527,-117.769022,178.58,93.37,60.41,1503,0.5199,39.59,GPS_SPOOFING,1
drone_3,34.040049,-118.245947,61.19,47.26,40.63,83716,0.7599,59.37,DOS,1
drone_10,34.035943,-118.255679,240.44,12.63,99.09,1365,0.0523,0.91,NORMAL,0
drone_5,34.045958,-118.250662,140.99,53.72,34.01,37988,0.3783,65.99,DOS,1
drone_3,34.048127,-118.232133,144.14,24.67,66.78,1176,0.17,33.22,NORMAL,0
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.04377,-118.247077,89.04,22.45,64.39,933,0.2493,35.61,NORMAL,0
drone_6,34.071216,-118.257613,212.53,24.26,91.1,1035,0.1136,8.9,NORMAL,0
drone_4,34.032316,-118.228858,192.07,22.36,65.76,405,0.1158,34.24,NORMAL,0
drone_3,34.054337,-118.242308,8.79,0.21,9.63,1935,0.0215,90.37,JAMMING,1
drone_3,34.482799,-118.011382,368.35,89.83,79.76,1681,0.2432,20.24,GPS_SPOOFING,1
drone_4,34.058156,-118.22806,123.56,18.49,60.42,254,0.1484,39.58,NORMAL,0
drone_9,34.056905,-118.254878,137.57,18.25,61.87,971,0.1317,38.13,NORMAL,0
drone_4,34.359907,-118.130721,243.24,90.45,69.08,1580,0.3703,30.92,GPS_SPOOFING,1
drone_10,34.056006,-118.261227,224.15,19.6,60.3,1441,0.0871,39.7,NORMAL,0
drone_2,34.050145,-118.246575,3.0,1.87,1.27,1842,0.4675,98.73,JAMMING,1
drone_10,34.048691,-118.24819,14.64,0.15,10.71,1834,0.0096,89.29,JAMMING,1
drone_2,34.059177,-118.244623,10.15,0.52,9.26,1998,0.0466,90.74,JAMMING,1
drone_8,34.063246,-118.260814,85.56,16.09,70.07,460,0.1859,29.93,NORMAL,0
drone_10,34.050244,-118.22572,62.2,5.51,82.01,355,0.0872,17.99,NORMAL,0
drone_5,34.355411,-117.871762,193.5,141.12,53.13,1747,0.7256,46.87,GPS_SPOOFING,1
drone_2,34.066245,-118.236656,122.98,6.18,87.22,858,0.0498,12.78,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.064339,-118.230349,283.54,5.44,92.7,5,0.0191,7.3,NORMAL,0
drone_5,34.034551,-118.261886,145.44,58.96,31.12,16125,0.4026,68.88,DOS,1
drone_7,34.462688,-118.03732,162.32,115.09,73.2,1520,0.7047,26.8,GPS_SPOOFING,1
drone_10,34.059223,-118.251376,269.48,16.9,98.64,497,0.0625,1.36,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.061998,-118.251953,228.97,9.46,83.44,755,0.0411,16.56,NORMAL,0
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.054691,-118.237361,51.6,19.39,62.45,285,0.3686,37.55,NORMAL,0
drone_10,34.050816,-118.245268,13.52,0.67,1.4,1832,0.0461,98.6,JAMMING,1
drone_7,34.070069,-118.227992,160.97,9.79,72.23,694,0.0604,27.77,NORMAL,0
drone_6,34.071607,-118.240261,69.96,22.5,61.64,589,0.3171,38.36,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.050474,-118.251786,8.07,0.14,1.09,1843,0.0154,98.91,JAMMING,1
drone_8,34.064825,-118.23354,86.13,22.47,96.49,1194,0.2579,3.51,NORMAL,0
drone_9,34.045522,-118.248349,4.35,0.28,2.11,1985,0.0523,97.89,JAMMING,1
drone_2,34.519728,-117.981698,180.26,107.72,79.73,1609,0.5943,20.27,GPS_SPOOFING,1
drone_8,34.032786,-118.240495,229.75,20.28,60.94,420,0.0879,39.06,NORMAL,0
drone_4,34.056481,-118.239178,1.92,1.15,13.24,1938,0.3938,86.76,JAMMING,1
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.042856,-118.249762,185.97,9.77,83.44,1377,0.0523,16.56,NORMAL,0
drone_5,34.069445,-118.25276,166.06,24.24,65.41,750,0.1451,34.59,NORMAL,0
drone_3,34.047964,-118.241219,253.3,20.75,80.87,98,0.0816,19.13,NORMAL,0
drone_8,34.249234,-117.758217,320.79,98.52,86.48,1664,0.3062,13.52,GPS_SPOOFING,1
drone_9,34.040021,-118.228359,134.19,46.47,29.09,68378,0.3437,70.91,DOS,1
drone_9,34.032846,-118.225794,62.58,53.0,66.41,39877,0.8336,33.59,DOS,1
drone_9,34.051969,-118.240638,8.51,0.47,6.33,1858,0.0494,93.67,JAMMING,1
drone_3,34.062089,-118.238765,6.61,1.36,3.53,1992,0.1787,96.47,JAMMING,1
drone_9,34.044079,-118.233183,274.52,10.89,72.77,1063,0.0395,27.23,NORMAL,0
drone_8,34.045727,-118.228664,147.58,13.52,90.35,1087,0.091,9.65,NORMAL,0
drone_9,34.041592,-118.257951,277.68,19.07,91.26,600,0.0684,8.74,NORMAL,0
drone_3,34.07132,-118.240726,182.84,52.87,61.19,83183,0.2876,38.81,DOS,1
drone_10,34.038088,-118.255353,223.36,16.27,96.57,1229,0.0725,3.43,NORMAL,0
drone_1,34.046463,-118.239708,5.98,1.1,8.68,1756,0.1576,91.32,JAMMING,1
drone_1,34.060132,-118.224345,95.62,7.93,81.72,458,0.0821,18.28,NORMAL,0
drone_3,34.048527,-118.255506,91.47,8.84,78.84,490,0.0956,21.16,NORMAL,0
drone_3,34.03539,-118.234125,60.94,8.52,80.6,279,0.1376,19.4,NORMAL,0
drone_7,34.05737,-118.237338,183.04,20.69,99.55,167,0.1124,0.45,NORMAL,0
drone_5,34.059568,-118.262024,89.99,12.41,89.41,293,0.1364,10.59,NORMAL,0
drone_7,34.049032,-118.249323,7.77,1.16,11.18,1869,0.1323,88.82,JAMMING,1
drone_2,34.052255,-118.258978,129.77,7.73,62.37,900,0.0591,37.63,NORMAL,0
drone_3,34.162352,-117.814059,280.27,82.19,54.07,1606,0.2922,45.93,GPS_SPOOFING,1
drone_10,34.069183,-118.249418,126.18,58.6,22.65,81872,0.4608,77.35,DOS,1
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.056606,-118.250385,67.46,7.45,95.42,592,0.1088,4.58,NORMAL,0
drone_8,34.064692,-118.225999,238.45,21.37,73.62,1424,0.0892,26.38,NORMAL,0
drone_3,34.068563,-118.244412,145.15,17.22,68.24,476,0.1178,31.76,NORMAL,0
drone_10,34.041773,-118.226096,109.93,8.48,97.09,1285,0.0764,2.91,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.479882,-118.140517,335.86,137.79,71.1,1746,0.409,28.9,GPS_SPOOFING,1
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.067882,-118.232646,149.7,18.03,75.81,515,0.1196,24.19,NORMAL,0
drone_2,34.393502,-117.928325,234.56,137.08,84.13,1738,0.5819,15.87,GPS_SPOOFING,1
drone_10,34.051946,-118.245153,110.9,5.74,73.3,738,0.0513,26.7,NORMAL,0
drone_2,34.034168,-118.26225,160.86,10.43,94.8,1491,0.0644,5.2,NORMAL,0
drone_4,34.307879,-118.040019,247.5,153.24,59.61,1676,0.6167,40.39,GPS_SPOOFING,1
drone_10,34.040926,-118.235418,153.64,12.8,82.02,337,0.0828,17.98,NORMAL,0
drone_8,34.062695,-118.225486,251.75,6.99,69.14,60,0.0277,30.86,NORMAL,0
drone_6,34.035882,-118.254419,53.99,13.17,93.23,528,0.2395,6.77,NORMAL,0
drone_3,34.060785,-118.232513,168.51,23.86,71.68,603,0.1408,28.32,NORMAL,0
drone_5,34.046663,-118.243399,281.95,14.57,78.79,1300,0.0515,21.21,NORMAL,0
drone_1,34.042352,-118.232492,185.5,8.61,70.39,1158,0.0462,29.61,NORMAL,0
drone_2,34.049593,-118.245905,145.37,6.4,89.65,1231,0.0437,10.35,NORMAL,0
drone_9,34.055125,-118.242264,102.78,40.03,30.06,10770,0.3857,69.94,DOS,1
drone_9,34.066198,-118.261431,292.67,8.93,99.57,1165,0.0304,0.43,NORMAL,0
drone_6,34.049574,-118.258157,178.68,45.34,50.68,64691,0.2523,49.32,DOS,1
drone_9,34.041455,-118.247124,168.49,6.61,85.76,100,0.039,14.24,NORMAL,0
drone_2,34.267458,-117.768143,342.47,100.87,69.24,1518,0.2937,30.76,GPS_SPOOFING,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.0351,-118.251762,191.81,23.72,83.57,1271,0.123,16.43,NORMAL,0
drone_7,34.071561,-118.237585,112.58,43.71,21.63,38690,0.3848,78.37,DOS,1
drone_9,34.366504,-118.108744,130.78,97.53,80.74,1536,0.7401,19.26,GPS_SPOOFING,1
drone_3,34.499844,-117.831621,249.06,88.96,80.27,1544,0.3558,19.73,GPS_SPOOFING,1
drone_7,34.071259,-118.240034,188.12,13.74,74.37,8,0.0727,25.63,NORMAL,0
drone_8,34.036456,-118.262965,174.46,9.28,89.27,662,0.0529,10.73,NORMAL,0
drone_5,34.055946,-118.255364,229.74,14.59,63.61,940,0.0632,36.39,NORMAL,0
drone_2,34.056327,-118.240282,282.78,11.85,89.46,387,0.0418,10.54,NORMAL,0
drone_7,34.071044,-118.235435,170.81,17.23,91.05,550,0.1003,8.95,NORMAL,0
drone_2,34.03602,-118.240304,136.1,22.72,87.98,577,0.1657,12.02,NORMAL,0
drone_7,34.072073,-118.227754,197.77,19.36,65.42,739,0.0974,34.58,NORMAL,0
drone_1,34.069261,-118.230498,144.73,52.86,69.65,41370,0.3627,30.35,DOS,1
drone_1,34.053686,-118.253997,127.14,22.21,69.77,1340,0.1733,30.23,NORMAL,0
drone_7,34.0481,-118.240627,142.57,17.22,66.9,1239,0.1199,33.1,NORMAL,0
drone_10,34.064531,-118.252741,147.41,53.04,57.06,80473,0.3574,42.94,DOS,1
drone_8,34.05762,-118.251061,173.15,24.23,82.39,531,0.1391,17.61,NORMAL,0
drone_7,34.038289,-118.23114,264.86,16.55,85.28,123,0.0623,14.72,NORMAL,0
drone_9,34.066239,-118.239461,291.36,23.74,68.23,936,0.0812,31.77,NORMAL,0
drone_8,34.068863,-118.246432,223.25,15.02,98.98,466,0.067,1.02,NORMAL,0
drone_1,34.042679,-118.24297,199.0,48.03,22.17,31309,0.2402,77.83,DOS,1
drone_10,34.066946,-118.247709,223.69,21.98,66.65,1278,0.0978,33.35,NORMAL,0
drone_1,34.046588,-118.22984,74.81,38.17,43.73,80680,0.5035,56.27,DOS,1
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.070181,-118.249891,160.97,21.45,97.35,1435,0.1324,2.65,NORMAL,0
drone_5,34.055932,-118.249511,85.79,18.06,78.93,278,0.2081,21.07,NORMAL,0
drone_5,34.276061,-118.061011,183.76,104.74,86.0,1741,0.5669,14.0,GPS_SPOOFING,1
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.055818,-118.257591,166.08,23.04,98.59,1241,0.1379,1.41,NORMAL,0
drone_4,34.053791,-118.249989,55.77,18.12,72.09,381,0.3192,27.91,NORMAL,0
drone_1,34.041191,-118.246373,156.84,11.56,75.63,455,0.0732,24.37,NORMAL,0
drone_7,34.070638,-118.246776,161.83,5.9,72.26,191,0.0362,27.74,NORMAL,0
drone_5,34.0375,-118.238192,279.31,5.62,71.41,822,0.02,28.59,NORMAL,0
drone_1,34.516948,-117.890601,205.77,109.28,80.87,1619,0.5285,19.13,GPS_SPOOFING,1
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.071729,-118.261211,226.31,11.38,98.07,224,0.0501,1.93,NORMAL,0
drone_4,34.04723,-118.245002,113.54,12.85,85.35,873,0.1122,14.65,NORMAL,0
drone_3,34.059829,-118.25042,2.36,1.47,1.66,1923,0.4375,98.34,JAMMING,1
drone_5,34.058547,-118.242451,255.96,5.74,61.45,1026,0.0223,38.55,NORMAL,0
drone_2,34.042111,-118.250112,90.36,10.16,96.15,429,0.1112,3.85,NORMAL,0
drone_9,34.050308,-118.245907,67.66,46.45,54.29,52333,0.6765,45.71,DOS,1
drone_10,34.051634,-118.238449,10.61,1.04,12.99,1803,0.0896,87.01,JAMMING,1
drone_9,34.037724,-118.239297,63.92,14.68,64.81,500,0.2261,35.19,NORMAL,0
drone_1,34.049353,-118.251922,167.42,15.89,86.88,1444,0.0943,13.12,NORMAL,0
drone_6,34.065545,-118.262139,69.43,40.11,51.79,58270,0.5695,48.21,DOS,1
drone_8,34.051918,-118.2429,214.84,10.55,85.67,1436,0.0489,14.33,NORMAL,0
drone_5,34.044544,-118.262983,120.06,14.9,69.33,401,0.1231,30.67,NORMAL,0
drone_9,34.059028,-118.236803,73.58,12.97,64.11,859,0.1739,35.89,NORMAL,0
drone_3,34.066903,-118.240525,226.19,7.2,75.51,211,0.0317,24.49,NORMAL,0
drone_5,34.295599,-117.749514,330.03,107.98,85.17,1635,0.3262,14.83,GPS_SPOOFING,1
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.062659,-118.242855,180.51,23.26,92.78,944,0.1281,7.22,NORMAL,0
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.048324,-118.263426,127.25,23.79,78.46,881,0.1855,21.54,NORMAL,0
drone_8,34.059301,-118.250196,88.19,12.99,62.16,128,0.1456,37.84,NORMAL,0
drone_4,34.03854,-118.224785,154.41,11.32,69.73,745,0.0728,30.27,NORMAL,0
drone_6,34.053251,-118.245195,240.06,20.41,90.46,1275,0.0847,9.54,NORMAL,0
drone_7,34.487491,-118.109296,274.0,106.47,84.87,1728,0.3872,15.13,GPS_SPOOFING,1
drone_6,34.068094,-118.242016,100.5,12.14,74.87,154,0.1196,25.13,NORMAL,0
drone_6,34.048347,-118.254197,64.4,43.28,43.79,55361,0.6618,56.21,DOS,1
drone_10,34.043937,-118.262993,160.93,6.53,85.12,1219,0.0403,14.88,NORMAL,0
drone_10,34.040939,-118.238914,226.11,13.74,97.3,1104,0.0605,2.7,NORMAL,0
drone_3,34.072077,-118.228081,226.53,18.14,65.19,1419,0.0797,34.81,NORMAL,0
drone_1,34.043011,-118.23842,9.36,1.1,2.13,1892,0.1062,97.87,JAMMING,1
drone_2,34.038139,-118.261133,65.58,22.47,74.73,1134,0.3375,25.27,NORMAL,0
drone_7,34.0691,-118.259174,151.93,6.57,64.47,1000,0.043,35.53,NORMAL,0
drone_10,34.051908,-118.258062,229.66,17.86,73.47,215,0.0774,26.53,NORMAL,0
drone_5,34.045783,-118.241631,13.86,0.11,14.07,1751,0.0074,85.93,JAMMING,1
drone_8,34.032601,-118.234017,225.29,14.13,80.49,86,0.0624,19.51,NORMAL,0
drone_8,34.050405,-118.231357,105.24,17.21,73.96,314,0.162,26.04,NORMAL,0
